Date,Expéditeur,Statut,Bordereau,Type,Nom,Prénom,Adresse,"Code Postal",Ville
"2017-08-05 23:00:00","tmp_toto company","en attente",12981,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-08-05 23:00:00","tmp_toto company","en attente",13481,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-31 23:00:00","tmp_toto company","en attente",10477,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-31 23:00:00","tmp_toto company","en attente",10981,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-31 23:00:00","tmp_toto company","en attente",11480,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-31 23:00:00","tmp_toto company","en attente",11980,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-31 23:00:00","tmp_toto company","en attente",12479,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-31 23:00:00","tmp_toto company","en attente",12980,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-31 23:00:00","tmp_toto company","en attente",13480,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-31 23:00:00","tmp_toto company","en attente",13980,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-07-26 23:00:00","tmp_toto company","en attente",13979,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-07-26 23:00:00","tmp_toto company","en attente",10478,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-26 23:00:00","tmp_toto company","en attente",10979,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-26 23:00:00","tmp_toto company","en attente",11479,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-26 23:00:00","tmp_toto company","en attente",11977,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-26 23:00:00","tmp_toto company","en attente",12478,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-26 23:00:00","tmp_toto company","en attente",12979,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-26 23:00:00","tmp_toto company","en attente",13479,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-21 23:00:00","tmp_toto company","en attente",10479,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-21 23:00:00","tmp_toto company","en attente",10978,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-21 23:00:00","tmp_toto company","en attente",11476,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-21 23:00:00","tmp_toto company","en attente",11978,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-21 23:00:00","tmp_toto company","en attente",12480,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-21 23:00:00","tmp_toto company","en attente",12978,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-21 23:00:00","tmp_toto company","pris en charge",13477,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-21 23:00:00","tmp_toto company","en attente",13978,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-07-16 23:00:00","tmp_toto company","en attente",13977,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-07-16 23:00:00","tmp_toto company","en attente",10480,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-16 23:00:00","tmp_toto company","en attente",10977,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-16 23:00:00","tmp_toto company","en attente",11478,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-16 23:00:00","tmp_toto company","en attente",11979,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-16 23:00:00","tmp_toto company","en attente",12477,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-16 23:00:00","tmp_toto company","en attente",12977,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-16 23:00:00","tmp_toto company","en attente",13478,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-11 23:00:00","tmp_toto company","en attente",10476,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-11 23:00:00","tmp_toto company","en attente",10976,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-11 23:00:00","tmp_toto company","en attente",11477,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-11 23:00:00","tmp_toto company","en attente",11976,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-11 23:00:00","tmp_toto company","en attente",12476,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-11 23:00:00","tmp_toto company","pris en charge",12976,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-11 23:00:00","tmp_toto company","en attente",13476,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-11 23:00:00","tmp_toto company","en attente",13976,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-07-06 23:00:00","tmp_toto company","en attente",13975,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-07-06 23:00:00","tmp_toto company","en attente",10475,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-06 23:00:00","tmp_toto company","en attente",10974,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-06 23:00:00","tmp_toto company","en attente",11475,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-06 23:00:00","tmp_toto company","en attente",11975,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-06 23:00:00","tmp_toto company","en attente",12475,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-06 23:00:00","tmp_toto company","en attente",12975,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-06 23:00:00","tmp_toto company","en attente",13474,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-01 23:00:00","tmp_toto company","en attente",10474,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-07-01 23:00:00","tmp_toto company","en attente",10973,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-07-01 23:00:00","tmp_toto company","en attente",11473,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-07-01 23:00:00","tmp_toto company","en attente",11973,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-07-01 23:00:00","tmp_toto company","en attente",12472,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-07-01 23:00:00","tmp_toto company","en attente",12974,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-07-01 23:00:00","tmp_toto company","en attente",13475,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-07-01 23:00:00","tmp_toto company","en attente",13972,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-06-26 23:00:00","tmp_toto company","en attente",13973,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-06-26 23:00:00","tmp_toto company","en attente",10473,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-06-26 23:00:00","tmp_toto company","en attente",10975,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-06-26 23:00:00","tmp_toto company","en attente",11474,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-06-26 23:00:00","tmp_toto company","en attente",11972,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-06-26 23:00:00","tmp_toto company","en attente",12473,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-06-26 23:00:00","tmp_toto company","en attente",12973,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-06-26 23:00:00","tmp_toto company","en attente",13473,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-06-21 23:00:00","tmp_toto company","en attente",10472,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-06-21 23:00:00","tmp_toto company","en attente",10972,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-06-21 23:00:00","tmp_toto company","en attente",11472,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-06-21 23:00:00","tmp_toto company","en attente",11971,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-06-21 23:00:00","tmp_toto company","en attente",12474,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-06-21 23:00:00","tmp_toto company","en attente",12972,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-06-21 23:00:00","tmp_toto company","en attente",13471,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-06-21 23:00:00","tmp_toto company","en attente",13971,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-06-16 23:00:00","tmp_toto company","en attente",13974,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-06-16 23:00:00","tmp_toto company","en attente",10471,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-06-16 23:00:00","tmp_toto company","en attente",10971,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-06-16 23:00:00","tmp_toto company","en attente",11471,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-06-16 23:00:00","tmp_toto company","en attente",11974,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-06-16 23:00:00","tmp_toto company","en attente",12471,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-06-16 23:00:00","tmp_toto company","en attente",12971,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-06-16 23:00:00","tmp_toto company","en attente",13472,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-06-11 23:00:00","tmp_toto company","en attente",10470,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-06-11 23:00:00","tmp_toto company","en attente",10970,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-06-11 23:00:00","tmp_toto company","en attente",11470,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-06-11 23:00:00","tmp_toto company","en attente",11970,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-06-11 23:00:00","tmp_toto company","en attente",12470,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-06-11 23:00:00","tmp_toto company","en attente",12970,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-06-11 23:00:00","tmp_toto company","en attente",13470,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-06-11 23:00:00","tmp_toto company","en attente",13970,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-06-06 23:00:00","tmp_toto company","en attente",13969,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-06-06 23:00:00","tmp_toto company","en attente",10469,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-06-06 23:00:00","tmp_toto company","en attente",10968,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-06-06 23:00:00","tmp_toto company","en attente",11468,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-06-06 23:00:00","tmp_toto company","en attente",11969,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-06-06 23:00:00","tmp_toto company","en attente",12469,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-06-06 23:00:00","tmp_toto company","en attente",12969,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-06-06 23:00:00","tmp_toto company","en attente",13469,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-06-01 23:00:00","tmp_toto company","en attente",10468,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-06-01 23:00:00","tmp_toto company","en attente",10969,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-06-01 23:00:00","tmp_toto company","en attente",11469,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-06-01 23:00:00","tmp_toto company","en attente",11968,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-06-01 23:00:00","tmp_toto company","en attente",12468,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-06-01 23:00:00","tmp_toto company","en attente",12965,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-06-01 23:00:00","tmp_toto company","en attente",13468,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-06-01 23:00:00","tmp_toto company","en attente",13968,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-05-27 23:00:00","tmp_toto company","en attente",13967,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-05-27 23:00:00","tmp_toto company","en attente",10467,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-05-27 23:00:00","tmp_toto company","en attente",10967,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-05-27 23:00:00","tmp_toto company","en attente",11467,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-05-27 23:00:00","tmp_toto company","en attente",11966,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-05-27 23:00:00","tmp_toto company","en attente",12467,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-05-27 23:00:00","tmp_toto company","en attente",12968,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-05-27 23:00:00","tmp_toto company","en attente",13466,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-05-22 23:00:00","tmp_toto company","en attente",10465,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-05-22 23:00:00","tmp_toto company","en attente",10966,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-05-22 23:00:00","tmp_toto company","en attente",11466,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2017-05-22 23:00:00","tmp_toto company","en attente",11964,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2017-05-22 23:00:00","tmp_toto company","en attente",12466,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2017-05-22 23:00:00","tmp_toto company","en attente",12967,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2017-05-22 23:00:00","tmp_toto company","en attente",13467,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2017-05-22 23:00:00","tmp_toto company","en attente",13966,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-05-17 23:00:00","tmp_toto company","en attente",13965,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2017-05-17 23:00:00","tmp_toto company","en attente",10466,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2017-05-17 23:00:00","tmp_toto company","en attente",10965,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2017-05-17 23:00:00","tmp_toto company","en attente",11465,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
